"","logFC","logCPM","LR","PValue","FDR"
"ENSGMOG00000002577",4.16198225595803,-3.64666153246183,8.91103995536725,0.00283451800556908,0.604842534419125
"ENSGMOG00000000594",-2.46309818120119,-3.01472220620673,8.85190315921537,0.00292783448248536,0.610815155896849
"ENSGMOG00000016541",3.93952148241809,-0.284253523248713,8.84558856877517,0.00293798139393193,0.610815155896849
"ENSGMOG00000002384",0.953526490892916,5.31105207023859,8.83388874706674,0.00295687633403563,0.610815155896849
"ENSGMOG00000005198",0.748302667508907,5.2082495028087,8.79611282113596,0.00301873051729877,0.61702851773587
"ENSGMOG00000003458",-3.68649118297327,-4.04487523172101,8.77654370865093,0.00305128814377157,0.617186595580795
"ENSGMOG00000007451",-3.44413026486959,-3.82766222383979,8.66083835981927,0.00325121677881554,0.645494140745925
"ENSGMOG00000012883",-2.73645046734555,-2.67060189843725,8.65719670126206,0.0032577209698785,0.645494140745925
"ENSGMOG00000011764",-1.03890367534724,4.23436248638767,8.62055570698963,0.00332390424911673,0.651955279892411
"ENSGMOG00000006394",3.69329344948022,-3.90207954890667,8.39684759683969,0.00375872276121011,0.724549529912412
"ENSGMOG00000015031",-3.10054036829137,-3.41645234042771,8.39205662224392,0.00376864262648849,0.724549529912412
"ENSGMOG00000018391",0.867515068098359,2.66217648265466,8.30152247144403,0.00396118574697375,0.738072281164177
"ENSGMOG00000000068",-1.04655692265706,1.80515280789045,8.29384147463126,0.00397797497988944,0.738072281164177
"ENSGMOG00000005327",-2.47946110681563,-2.43407450219202,8.28953559771001,0.00398741848037276,0.738072281164177
"ENSGMOG00000018288",-2.45191973650594,-1.76358603586306,8.28789703752484,0.00399101810290651,0.738072281164177
"ENSGMOG00000010035",1.0675624672275,0.223848587368181,8.23532895499187,0.00410827256735989,0.742196526066296
"ENSGMOG00000019193",2.12766462207881,0.328997233163935,8.22603640004876,0.00412936165261495,0.742196526066296
"ENSGMOG00000007083",-3.64222759494839,-3.96065774777745,8.2111530699976,0.00416336858947161,0.742196526066296
"ENSGMOG00000007006",-3.79967212242641,-3.98509678044178,8.20991611291937,0.00416620771146494,0.742196526066296
"ENSGMOG00000000674",-3.88252989272224,-3.75137762941843,8.13121904667792,0.00435094834238319,0.768061044658152
"ENSGMOG00000005728",-1.57917135678051,-1.40546814905191,8.10928332290948,0.00440391346401,0.769002171592855
"ENSGMOG00000001538",-3.00405565854715,-3.46034171162625,8.09588316821713,0.00443659147244383,0.769002171592855
"ENSGMOG00000003040",3.72913318248169,-4.03764909262083,8.05317018559004,0.00454240980543181,0.769002171592855
"ENSGMOG00000001879",-2.07726364933491,-2.70805542192354,8.05304919456951,0.00454271317418607,0.769002171592855
"ENSGMOG00000009061",-3.62712458721239,-4.00651806877945,8.04843725269231,0.00455429239536401,0.769002171592855
"ENSGMOG00000009929",2.29818576856344,-2.33092364270547,7.94403391894445,0.00482461670520554,0.804950370052926
"ENSGMOG00000007175",3.45960040524774,-4.15309277241291,7.93450194684048,0.00485009750212135,0.804950370052926
"ENSGMOG00000001983",-1.65160231710644,-0.410710606757988,7.8856814507802,0.00498277000805433,0.819961254376262
"ENSGMOG00000003831",4.35090658940756,-0.368081578141066,7.8413798835499,0.00510636132012453,0.833238017766203
"ENSGMOG00000018802",2.52023486967783,-2.05248732954063,7.8092182097504,0.00519803871081712,0.835164493245814
"ENSGMOG00000010751",1.27826348032896,0.36884847114545,7.80708202699157,0.00520418702661157,0.835164493245814
"ENSGMOG00000017358",3.73006343968255,-3.74046023503635,7.72499212028799,0.00544615975796419,0.866832214591382
"ENSGMOG00000001248",-1.75704674617637,-2.71232256757779,7.67743194392351,0.00559156847583483,0.867134163816021
"ENSGMOG00000000816",1.73368164177289,-0.9470958138459,7.65173296045607,0.00567178110432202,0.867134163816021
"ENSGMOG00000016118",-3.52558927429792,-4.08901185528554,7.64180387382736,0.00570308557165132,0.867134163816021
"ENSGMOG00000015073",1.26193030225616,-0.299358091140952,7.64123288823934,0.00570489112676728,0.867134163816021
"ENSGMOG00000017190",-3.66602430160026,-3.85536886685699,7.6311997915997,0.00573671281656918,0.867134163816021
"ENSGMOG00000011118",-0.871394439163322,2.46431911825649,7.63001004612743,0.00574049828689347,0.867134163816021
"ENSGMOG00000018220",-2.93136133252975,-3.2898279682082,7.62368986211011,0.00576065027975418,0.867134163816021
"ENSGMOG00000019028",0.84467862073389,1.67859141830172,7.60751469966663,0.00581255431478054,0.868216766803143
"ENSGMOG00000005155",1.93514189524811,-2.09401592864607,7.555740434188,0.00598192148799002,0.886694285906795
"ENSGMOG00000013211",2.90957834985225,-3.00645336269287,7.51750829888373,0.00611021411984702,0.892679954433103
"ENSGMOG00000003759",-1.18764014091928,0.243621301530183,7.51632000774599,0.00611424626324043,0.892679954433103
