"","logFC","logCPM","LR","PValue","FDR"
"ENSGMOG00000018971",-0.554895364024194,2.87186319355537,5.6944421831371,0.0170187209872692,1
"ENSGMOG00000019498",-0.899096158868515,-1.3773875986442,5.68025674643332,0.0171568569913999,1
"ENSGMOG00000006380",2.98308778310862,-4.325473862518,5.67794045534129,0.0171795223680811,1
"ENSGMOG00000015656",1.85516822630857,-2.57123456662438,5.67716442070217,0.0171871229308914,1
"ENSGMOG00000011600",-2.82714377247448,-4.23665837837831,5.67479785509433,0.0172103227466368,1
"ENSGMOG00000011505",2.20133198099578,-2.53832813498473,5.66709096897845,0.0172860987626347,1
"ENSGMOG00000015158",1.5131433044837,-3.28686540195791,5.6501690391965,0.017453689606249,1
"ENSGMOG00000012711",1.60497112959154,-2.71709675559099,5.64511077020804,0.0175041103481502,1
"ENSGMOG00000011491",-2.8495214138571,-4.39363860347591,5.64358387189012,0.0175193599633496,1
"ENSGMOG00000010864",2.99414208901001,-4.29245481933111,5.63813339796152,0.0175739074858309,1
"ENSGMOG00000010274",1.64027429600078,6.59558301799286,5.63725159464567,0.0175827489000081,1
"ENSGMOG00000014129",-2.87477121693161,-4.40417625532668,5.63161871244151,0.0176393355133739,1
"ENSGMOG00000016036",-2.87008827580318,-4.23525341606377,5.62571322400746,0.0176988625268928,1
"ENSGMOG00000008234",-1.4611001065036,-2.7784805262579,5.59543050864914,0.0180073852367928,1
"ENSGMOG00000016394",-1.82342158163628,-3.6570031299994,5.53759424194428,0.0186121520605945,1
"ENSGMOG00000011192",2.05733967526797,-2.92445068503439,5.52800994177496,0.0187143791044551,1
"ENSGMOG00000008548",0.878069989763161,-0.951972956959416,5.51330104875808,0.018872395100216,1
"ENSGMOG00000015980",1.46712925381339,-1.83664410854259,5.51028042477551,0.0189050155752295,1
"ENSGMOG00000004377",3.07780354648467,-3.64323941560652,5.50408546024869,0.018972098935764,1
"ENSGMOG00000004335",-1.44253312099346,-0.297291804310641,5.46892750323501,0.0193575011371408,1
"ENSGMOG00000009605",-2.70005186743607,-4.36204852934835,5.4594302211258,0.0194629923256587,1
"ENSGMOG00000008561",2.24711838714887,-3.95228805713054,5.41704368799018,0.0199410966697614,1
"ENSGMOG00000003332",-2.76607657838738,-4.3526532963886,5.41657156128223,0.01994648993898,1
"ENSGMOG00000008271",1.27281052999811,-2.66872433742163,5.41597935640131,0.0199532570360593,1
"ENSGMOG00000013357",-0.423564397008124,3.56079008229933,5.4071252398341,0.020054716191397,1
"ENSGMOG00000015655",-1.2130986687854,0.0421811833925797,5.40462263307166,0.020083490119503,1
"ENSGMOG00000020317",-2.7682801300087,-4.39306122219729,5.39611120895185,0.0201816708748817,1
"ENSGMOG00000005290",-0.571119084745162,1.49449853328638,5.38468159351625,0.0203142949894074,1
"ENSGMOG00000019087",1.68675248859056,-3.11506008602587,5.38418832230532,0.0203200389383899,1
"ENSGMOG00000004414",2.9078012463563,-4.32612875903116,5.37935718649741,0.0203763844964724,1
"ENSGMOG00000016694",2.83363143062559,-4.38432644461512,5.35869179994483,0.0206192355008335,1
"ENSGMOG00000004417",2.76185380903911,-4.32825175868894,5.34482041786953,0.0207839242218869,1
