"","logFC","logCPM","LR","PValue","FDR"
"ENSGMOG00000018705",-1.06371677449603,-0.989031759193744,9.43985368308557,0.00212320432551335,0.201393698095645
"ENSGMOG00000004804",3.59010837010776,-3.02812577175859,9.42369367322885,0.00214199631850951,0.20185902076767
"ENSGMOG00000018340",3.86330132458825,-2.76514698612111,9.41549290144193,0.00215159718437931,0.20185902076767
"ENSGMOG00000001030",1.38227436579709,-0.749974073252236,9.39921102423326,0.00217078837044295,0.20185902076767
"ENSGMOG00000007426",1.11294844163687,-0.595552929518136,9.39654335492621,0.00217394922208878,0.20185902076767
"ENSGMOG00000002773",-0.74458560424126,1.00802491189905,9.3914348945468,0.00218001513814403,0.20185902076767
"ENSGMOG00000011187",-2.11606876682316,-2.99750651592032,9.35637300651174,0.00222211441856803,0.203472785576808
"ENSGMOG00000003985",1.4349279104857,-1.32226126419674,9.33539440882008,0.00224769709382796,0.203472785576808
"ENSGMOG00000014981",3.6610219826691,-3.58306296992139,9.32988837135892,0.00225446087862423,0.203472785576808
"ENSGMOG00000002678",0.754637430777535,8.98700264464101,9.3145845767815,0.00227336918058465,0.203472785576808
"ENSGMOG00000015620",3.74950035256199,-3.04038047630148,9.31189395699871,0.00227671011420068,0.203472785576808
"ENSGMOG00000000159",-0.371077401322681,4.06191425006187,9.31049729832283,0.00227844630397578,0.203472785576808
"ENSGMOG00000000046",-0.383680468662228,3.1406792887091,9.30840158271675,0.00228105401329168,0.203472785576808
"ENSGMOG00000016347",3.96508943803329,7.80099311310517,9.30417836363109,0.00228631818803149,0.203472785576808
"ENSGMOG00000005654",1.18711370269916,-1.14666149719373,9.2999353552966,0.0022916194415696,0.203472785576808
"ENSGMOG00000016940",1.00175445790929,0.0140137141993573,9.28911578201132,0.00230519402978737,0.203747717769161
"ENSGMOG00000011048",1.14251677352633,-0.238878538930524,9.26514602387738,0.00233555857256075,0.205497449970334
"ENSGMOG00000018102",-3.46017994729608,-3.78541764411481,9.24102006493363,0.0023665308586039,0.206122138901622
